document_type|page_no|content|part|chapter|lesson
sgk 10|0016|"Các quốc gia cổ đại phương Đông được hình thành từ rất sớm. Trên lưu vực sông Nin, vào khoảng giữa thiên niên kỉ IV TCN, cư dân Ai Cập cổ đại đã khá đông đúc, sống tập trung theo từng công xã.
Để huy động được nhiều nhân công làm thuỷ lợi, các công xã đã tự kết hợp lại thành các liên minh công xã, gọi là các “Nôm”. Khoảng 3200 năm TCN, một quý tộc có thế lực đã chinh phục được tất cả các Nôm và thành lập nhà nước Ai Cập thống nhất.
IL Ở lưu vực Lưỡng Hà, vào khoảng thiên niên kỉ IV TCN, hàng chục nước nhỏ của người Su-me đã được hình thành. Ở Ấn Độ, những quốc gia cổ đại đầu tiên đã ra đời trên lưu vực sông Ấn từ khoảng giữa thiên niên kỉ III TCN.
Chế độ công xã nguyên thuỷ ở Trung Quốc tan rã vào khoảng cuối thiên niên kỉ III TCN. Vương triều nhà Hạ được hình thành vào khoảng thế kỉ XXI TCN đã mở đầu cho xã hội có giai cấp và nhà nước ở Trung Quốc.
Như thế, các quốc gia cổ đại phương Đông đều đã được hình thành từ khoảng thiên niên kỉ V - III TCN. Đây là những nhà nước ra đời vào loại sớm nhất thế giới."|Phần một : LỊCH SỬ THẾ GIỚI THỜI NGUYÊN THUỶ, CỔ ĐẠI VÀ TRUNG ĐẠI|Chương II : XÃ HỘI CỔ ĐẠI |Bài 3 : CÁC QUỐC GIA CỔ ĐẠI PHƯƠNG ĐÔNG 
sgk 10|0017|"3. Xã hội cổ đại phương Đông
Nhu cầu của công tác trị thuỷ các dòng sông và xây dựng các công trình thuỷ lợi đã khiến những người nông dân ở những vùng này gắn bó và ràng buộc với nhau trong khuôn khổ của công xã nông thôn. Các thành viên của Công xã được gọi là nông dân công xã.
Nông dân công xã là bộ phận đông đảo nhất, có vai trò to lớn trong sản xuất.
Họ nhận ruộng đất của công xã để canh tác, song phải nộp một phần sản phẩm thu hoạch được và làm không công cho quý tộc.
Trong quá trình phân hoá xã hội, đứng đầu giai cấp thống trị là những ông vua chuyên chế và đội ngũ đông đảo quý tỘC, quan lại, chủ ruộng đất và tầng lớp tăng lữ. Đó là tầng lớp có nhiều của cải và quyền thế, giữ chức vụ tôn giáo hoặc quản lí bộ máy nhà nước, địa phương... Họ sống giàu sang bằng sự bóc lột, bổng lộc do nhà nước cấp và do chức vụ đem lại.
Nô lệ là tầng lớp thấp nhất trong xã hội. Họ có nguồn gốc là những tù binh bị bắt trong chiến tranh hay những nông dân nghèo không trả được nợ. Họ chuyên làm các việc nặng nhọc và hầu hạ tầng lớp quý tộc.
4. Chế độ chuyên chế cổ đại
Nhờ sự phát triển của nền kinh tế nông nghiệp, các cư dân phương Đông đã sớm bước vào xã hội có giai cấp và nhà nước ngay từ buổi đầu của thời đại đồ đồng. Từ thiên niên kỉ IV đến thiên niên kỉ III TCN, xã hội có giai cấp và nhà nước đều đã được hình thành ở lưu vực sông Nin, sông Ti-gô-rợ và 0-phơ-rát, sông Ấn, sông Hằng và Hoàng Hà.
Xã hội có giai cấp và nhà nước được hình thành từ liên minh bộ lạc, tức là nhiều bộ lạc có quan hệ thân thuộc với nhau, liên kết với nhau do nhu cầu trị thuỷ và xây dựng các công trình thuỷ lợi. Nhà nước được lập ra để điều hành và quản lí xã hội. Cơ cấu bộ máy nhà nước đó mang tính chất của một nhà nước chuyên chế trung ương tập quyền. Đứng đầu nhà nước là vua."|Phần một : LỊCH SỬ THẾ GIỚI THỜI NGUYÊN THUỶ, CỔ ĐẠI VÀ TRUNG ĐẠI|Chương II : XÃ HỘI CỔ ĐẠI |Bài 3 : CÁC QUỐC GIA CỔ ĐẠI PHƯƠNG ĐÔNG 
sgk 10|0018|"Để cai trị nông dân công xã và nô lệ, vua đã dựa vào quý tộc và tôn giáo, bắt mọi người phải phục tùng. Vua tự coi mình là người đại diện của thần thánh dưới trần gian, người chủ tối cao của đất nước, tự quyết định mọi chính sách và công việc. Vua trở thành vua chuyên chế mà người Ai Cập gọi là Pharaôn (cái nhà lớn), người Lưỡng Hà gọi là Enxi (người đứng đầu), Trung Quốc gọi là Thiên tử (con Trời)...
Giúp việc cho nhà vua là một bộ máy hành chính quan liêu gồm toàn quý tỘC, đứng đầu là Vidia (Ai Cập) hoặc Thừa tướng (Trung Quốc). Bộ máy này làm các việc thu thuế, xây dựng các công trình công cộng như đền tháp, cung điện, đường sá và chỉ huy quân đội. Như thế, chế độ nhà nước của xã hội có giai cấp đầu tiên ở phương Đông, trong đó vua là người đứng đầu, có quyền lực tối cao, gọi là chế độ chuyên chế cổ đại.
5. Văn hoá cổ đại phương Đông
Sự xuất hiện xã hội có giai cấp và nhà nước không chỉ dẫn đến áp bức, bóc lột, đấu tranh... mà còn là một biểu hiện của thời đại văn minh, trong đó con người sản xuất được của cải dồi dào hơn trước và sáng tạo trong đời sống văn hoá tinh thần."|Phần một : LỊCH SỬ THẾ GIỚI THỜI NGUYÊN THUỶ, CỔ ĐẠI VÀ TRUNG ĐẠI|Chương II : XÃ HỘI CỔ ĐẠI |Bài 3 : CÁC QUỐC GIA CỔ ĐẠI PHƯƠNG ĐÔNG 
sgk 10|0019|"a) Sự ra đời của Lịch pháp và Thiên văn học Những tri thức Thiên văn học và Lịch pháp học ra đời vào loại sớm nhất ở các quốc gia cổ đại phương Đông. Nó gắn liền với nhu cầu sản xuất nông nghiệp. Để cày cấy đúng thời vụ, những người nông dân luôn phải “trông trời, trông đất”. Dần dần, họ biết đến sự chuyển động của Mặt Trời, Mặt Trăng. Đó là những tri thức đầu tiên về thiên văn. Từ tri thức đó, người phương Đông sáng tạo ra lịch. Vì vậy, lịch của họ là nông lịch, một năm có 365 ngày được chia thành 12 tháng.
Đây cũng là cơ sở để người ta tính chu kì thời gian và mùa. Thời gian được tính bằng năm, tháng, tuần, ngày. Năm lại có mùa ; mùa mưa là mùa nước lên, mùa khô là mùa nước xuống, mùa gieo trồng đất bãi. Thời đó, con người còn biết đo thời gian bằng ánh sáng mặt trời và tính được mỗi ngày có 24 giờ.
Thiên văn học sơ khai và lịch đã ra đời như thế. b) Chữ viết Sự phát triển của đời sống làm cho quan hệ của xã hội loài người trở nên phong phú và đa dạng ; người ta cần ghi chép và lưu giữ những gì đã diễn ra. Chữ viết ra đời bắt nguồn từ nhu cầu đó, Chữ viết là một phát minh lớn của loài người.
Các cư dân phương Đông là người đầu tiên phát minh ra chữ viết. Vào khoảng thiên niên kỉ IV TCN, chữ viết đã xuất hiện ở Ai Cập và Lưỡng Hà.
Lúc đầu, chữ viết chỉ là hình vẽ những gì mà họ muốn nói, sau đó họ sáng tạo thêm những kí hiệu biểu hiện khái niệm trừu tượng. Chữ viết theo cách đó gọi là chữ tượng hình. Người Trung Hoa xưa vẽ để chỉ ruộng, vẽ để chỉ cây và vẽ * * để chỉ rừng.
Người Ai Cập xưa vẽ để chỉ nhà, vẽ chỉ mồm, vẽ chi Mặt Trời...
Sau này, người ta cách điệu hoá chữ tượng hình thành nét và ghép các nét theo quy ước để phản ánh ý nghĩ của con người một cách phong phú hơn gọi là chữ tượng ý. Chữ tượng ý chưa tách khỏi chữ tượng hình mà thường được ghép với một thanh để phản ánh tiếng nói, tiếng gọi có âm sắc, thanh điệu của con người.
Nguyên liệu được dùng để viết của người Ai Cập là giấy làm bằng vỏ cây papirút. Người Su-me ở Lưỡng Hà dùng một loại cây sậy vót nhọn làm bút viết lên trên những tấm đất sét còn ướt rồi đem phơi nắng hoặc nung khô. Người Trung Quốc lúc đầu khắc chữ trên xương thú hoặc mai rùa, về sau họ đã biết kết hợp một số nét thành chữ và viết trên thẻ tre hay trên lụa.
2. LỊCH SỬ 10c - A"|Phần một : LỊCH SỬ THẾ GIỚI THỜI NGUYÊN THUỶ, CỔ ĐẠI VÀ TRUNG ĐẠI|Chương II : XÃ HỘI CỔ ĐẠI |Bài 3 : CÁC QUỐC GIA CỔ ĐẠI PHƯƠNG ĐÔNG 
sgk 10|0020|"c) Toán học Do nhu cầu tính toán lại diện tích ruộng đất sau khi ngập nước, tính toán trong xây dựng, nên Toán học xuất hiện rất sớm ở phương Đông.
Lúc đầu, cư dân phương Đông biết viết chữ số từ 1 đến 1 triệu bằng những kí hiệu đơn giản. Người Ai Cập cổ đại rất giỏi về hình học. Họ tính được số Pi (TC) bằng 3,16 ; tính được diện tích hình tròn, hình tam giác, thể tích hình cầu v.v... Còn người Lưỡng Hà giỏi về số học. Họ có thể làm các phép cộng, trừ, nhân, chia cho tới một triệu. Chữ số mà ta dùng ngày nay, quen gọi là chữ số A-rập, kể cả số 0, là thành tựu lớn do người Ấn Độ tạo nên.
Những hiểu biết về toán học của người xưa đã để lại nhiều kinh nghiệm quý, chuẩn bị cho bước phát triển cao hơn ở thời sau. d) Kiến trúc Trong nền văn minh cổ đại phương Đông, nghệ thuật kiến trúc phát triển rất phong phú.
Nhiều di tích kiến trúc cách đây hàng nghìn năm vẫn còn lưu lại như Kim tự tháp ở Ai Cập, những khu đền tháp ở Ấn Độ, thành Ba-bi-lon ở Lưỡng Hà ...
Những công trình cổ xưa này là những kì tích về sức lao động và tài năng sáng tạo của con người."|Phần một : LỊCH SỬ THẾ GIỚI THỜI NGUYÊN THUỶ, CỔ ĐẠI VÀ TRUNG ĐẠI|Chương II : XÃ HỘI CỔ ĐẠI |Bài 3 : CÁC QUỐC GIA CỔ ĐẠI PHƯƠNG ĐÔNG 
sgk 10|0022|"Nằm trên bờ Bắc Địa Trung Hải, Hi Lạp và Ró-ma bao gom bán đảo và nhiều đảo nhỏ, Địa Trung Hải giống như một cái họ rất lớn, tạo nên sự giao thông thuận lợi giữa các nước với nhau ; do đó, từ rất sớm đã có những hoạt động hàng hải, ngư nghiệp và thương nghiệp biển. Trên cơ sở đó, Hi Lạp và Rô-ma đã phát triển cao về kinh tế và xã hội, làm cơ sở cho một nền văn hoá rất rực rỡ.
1. Thiên nhiên và đời sống của con người
Cảnh sông, núi, biển ở vùng Địa Trung Hải đẹp đẽ, muôn màu. Khí hậu ấm áp, trong lành. Ban đầu, các bộ lạc đều sống trong các thung lũng. Ở đấy, những dãy núi cao từ lục địa chạy ra biển đã ngăn cách thung lũng này với thung lũng khác, tạo thành những đồng bằng nhỏ hẹp. Phần lớn lãnh thổ là núi và cao nguyên. Đất canh tác đã ít lại không màu mỡ lắm, chủ yếu là đất ven đồi, khô và rắn. Do đó, lưỡi cuốc, lưỡi cày bằng đồng không có tác dụng.
Khoảng đầu thiên niên kỉI TCN, cư dân vùng Địa Trung Hải bắt đầu biết chế tạo công cụ bằng sắt.
Nhờ công cụ bằng sắt, diện tích canh tác tăng hơn, việc trồng trọt đã có kết quả. Thực ra, chỉ ở những vùng đất mềm và tốt mới có thể trồng lúa (lúa mì, lúa mạch). Đất đai ở đây thuận tiện hơn cho việc trồng các loại cây lưu niên, có giá trị cao như : nho, ô liu, cam, chanh... Con người phải gian khổ khai phá từng mảnh đất, phải lao động khó nhọc mới bảo đảm được một phần lương thực, Vì thế, các nước này vẫn phải mua lúa mì, lúa mạch của người Ai Cập, Tây Á...
Nhiều thợ giỏi, khéo tay đã xuất hiện. Họ làm ra những sản phẩm nổi tiếng như đồ gốm, với đủ các loại bình, chum, bát bằng gốm tráng men trang trí hoa văn có màu sắc và hình vẽ đẹp."|Phần một : LỊCH SỬ THẾ GIỚI THỜI NGUYÊN THUỶ, CỔ ĐẠI VÀ TRUNG ĐẠI|Chương II : XÃ HỘI CỔ ĐẠI |Bài 4 : CÁC QUỐC GIA CỔ ĐẠI PHƯƠNG TÂY – HI LẠP VÀ RÔ-MA 
sgk 10|0023|"Đã có nhiều xưởng thủ công chuyên sản xuất một mặt hàng có chất lượng cao. Nhiều xưởng thủ công có quy mô khá lớn : có xưởng từ 10 – 15 người làm, lại có xưởng lớn sử dụng từ 10 đến 100 nhân công, đặc biệt mỏ bạc ở Át-tích có tới 2000 lao động.
Sự phát triển của thủ công nghiệp làm cho sản xuất hàng hoá tăng nhanh, quan hệ thương mại được mở rộng. Người Hi Lạp và Rô-ma đem các sản phẩm của mình như rượu nho, dầu ô liu, đồ mỹ nghệ, đồ dùng kim loại, đồ gốm... đi bán ở mọi miền ven Địa Trung Hải. Sản phẩm mua về là lúa mì, súc vật, lông thú từ vùng Hắc Hải, Ai Cập..., tơ lụa, hương liệu, xa xỉ phẩm từ các nước phương Đông. Trong xã hội chiếm nô ở vùng này, nô lệ là thứ hàng hoá quan trọng bậc nhất. Nhiều nơi như Đê-lốt, Wi-rê... trở thành trung tâm buôn bán nô lệ lớn của thế giới cổ đại.
Hàng hoá được chuyên chở trên những chiếc thuyền lớn có buồm và nhiều mái chèo của các nhà buôn giàu. Một chiếc tàu chở rượu nho của Rô-ma dài tới 40m, chứa được 7000 đến 8000 vò (tức trọng tải từ 350 đến 400 tấn) bị đắm từ thời ấy đã được các nhà khảo cổ học tìm thấy vào năm 1967 ở vùng biển phía nam nước Pháp.
Hoạt động thương mại phát đạt đã thúc đẩy việc mở rộng lưu thông tiền tệ.
Các thị quốc đều có đồng tiền riêng của mình. Đồng tiền Đenariuxơ của Rô-ma. đồng tiền có hình chim cú của A-ten là những đồng tiền thuộc loại cổ nhất trên thế giới."|Phần một : LỊCH SỬ THẾ GIỚI THỜI NGUYÊN THUỶ, CỔ ĐẠI VÀ TRUNG ĐẠI|Chương II : XÃ HỘI CỔ ĐẠI |Bài 4 : CÁC QUỐC GIA CỔ ĐẠI PHƯƠNG TÂY – HI LẠP VÀ RÔ-MA 
sgk 10|0024|"Như thế, nền kinh tế của các nhà nước ở vùng Địa Trung Hải phát triển mau lẹ. Hi Lạp và Rô-ma sớm trở thành các quốc gia giàu mạnh.
Trình bày nghĩa của việc xuất hiện công cụ bằng sắt đối với vùng Địa Trung Hải.
2. Thị Quốc Địa Trung Hải
Ven bờ Bắc Địa Trung Hải có nhiều đồi núi chia cắt đất đai thành nhiều vùng nhỏ, không có điều kiện tập trung đông dân cư ở một nơi.
Mặt khác, khi dân cư sống thiên về nghề buôn và nghề thủ công thì sự tập trung đông đúc lại không cần thiết. Mỗi vùng, mỗi mỏm bán đảo là giang sơn của một bộ lạc. Khi xã hội có giai cấp hình thành thì đây cũng là một nước. Mỗi thành viên là công dân của nước mình. Nước thì nhỏ, nghề buôn lại phát triển nên dân cư sống tập trung ở thành thị. Phần chủ yếu của một nước là thành thị với một vùng đất đai trồng trọt ở xung quanh. Thành thị có phố xá, lâu đài, đến thờ, sân vận động, nhà hát và quan trọng hơn cả là có bến cảng. Cho nên, người ta còn gọi nước đó là thị quốc() (thành thị là quốc gia).
Chẳng hạn, At-tích là một mũi đất nhỏ ở Đông Nam Hi Lạp ngày nay, xưa kia là một thị quốc, có diện tích hơn 2000 km2, dân số khoảng 400000 người, phần lớn sống ở thành thị A-ten (nay là thủ đô của Hi Lạp), có 3 hải cảng, trong đó lớn nhất là cảng Pi-rê. Người ta gọi A-ten là thị quốc, đại diện cho cả At-tích.
Hơn 30 000 người là công dân A-ten, có tư cách và có quyền công dân(2).
Khoảng 15 000 kiều dân (dân nơi khác đến ngụ cư) được tự do sinh sống, buôn bán, làm ăn, nhưng không có quyền công dân. Chừng hơn 300 000 nô lệ lao động, phục dịch và không có quyền gì cả, là tài sản riêng của mỗi chủ nô.
Uy thế của quý tộc xuất thân là bộ lão của thị tộc đã bị đánh bạt. Quyền lực xã hội chuyển vào tay các chủ nô, chủ xưởng và nhà buôn. Đây là kết quả của một quá trình đấu tranh gay go, quyết liệt.
Thắng lợi quyết định cuộc đấu tranh này là sự hình thành một thể chế dân chủ. Hơn 30000 công dân họp thành Đại hội công dân, bầu và cử ra các cơ quan nhà nước, quyết định mọi công việc nhà nước. (1) Trước đây gọi là thành bang. (2) Với khoảng hơn 100 000 người nữa, gồm phụ nữ và trẻ em thuộc các gia đình công dân,"|Phần một : LỊCH SỬ THẾ GIỚI THỜI NGUYÊN THUỶ, CỔ ĐẠI VÀ TRUNG ĐẠI|Chương II : XÃ HỘI CỔ ĐẠI |Bài 4 : CÁC QUỐC GIA CỔ ĐẠI PHƯƠNG TÂY – HI LẠP VÀ RÔ-MA 
sgk 10|0025|"Người ta không chấp nhận có vua. Có 50 phường, mỗi phường cử 10 người, làm thành một Hội đồng 500, có vai trò như “quốc hội”, thay mặt dân quyết định công việc trong nhiệm kì 1 năm. Ở đây, người ta bầu 10 viên chức điều hành công việc (như kiểu một chính phủ) và cũng có nhiệm kì 1 năm. Viên chức có thể tái cử nếu được bầu. Hằng năm, mọi công dân họp một lần quảng trường, nơi ai cũng được phát biểu và biểu quyết những việc lớn của quốc gia.
Thể chế dân chủ như thế đã phát triển cao nhất ở A-ten. Nơi nào không có kiểu tổ chức trên thì cũng có hình thức đại hội nhân dân.
Thị quốc cổ đại là đô thị buôn bán, làm nghề thủ công và sinh hoạt dân chủ. Mỗi thành thị là một nước riêng. Ở đó, người ta bàn và quyết định nên buôn bán với nước nào và loại hàng gì, dùng ngân quỹ vào việc gì, nên trợ cấp cho dân nghèo bao nhiêu ; có biện pháp gì để duy trì thể chế dân chủ và đặc biệt là có chấp nhận tiến hành chiến tranh hay không.
Lãnh thổ của thị quốc không rộng, nhưng số dân lại đông. Đất trồng trọt ở đây đã ít, mà người ta lại càng ít trồng lúa, nhưng nơi đây có điều kiện tự nhiên thuận lợi để phát triển buôn bán. Do đó, các thị quốc luôn luôn giữ quan hệ buôn bán với nhau và với các vùng xa. Nhờ đó, các thị quốc trở nên rất giàu có.
Đặc biệt là A-ten, sau cuộc chiến tranh với Ba Tư, trở thành minh chủ của các quốc gia Hi Lạp, lại nắm ưu thế trên biển, quản lí một ngân quỹ rất lớn, có thu nhập hằng năm rất cao. A-ten đã miễn thuế cho mọi công dân và trợ cấp cho các công dân nghèo đủ sống.
Sự giàu có của Hi Lạp dựa trên nền kinh tế Công thương nghiệp, sử dụng lao động nô lệ, làm các việc trồng, hái nho, khai mỏ, chèo thuyền và khuân vác... khiến cho sự cách biệt giữa giàu và nghèo, giữa chủ nô và nô lệ ngày càng lớn.
Ở Rô-ma, sự cách biệt này còn lớn hơn.
Nô lệ bị bóc lột và bị khinh rẻ nên thường phản kháng chủ nô. Ở Hi Lạp, hình thức phản kháng chủ yếu là trễ nải trong lao động và bỏ trốn, nhất là khi có chiến tranh. Ở Rô-ma thì họ nổi dậy khởi nghĩa chống đối thực sự."|Phần một : LỊCH SỬ THẾ GIỚI THỜI NGUYÊN THUỶ, CỔ ĐẠI VÀ TRUNG ĐẠI|Chương II : XÃ HỘI CỔ ĐẠI |Bài 4 : CÁC QUỐC GIA CỔ ĐẠI PHƯƠNG TÂY – HI LẠP VÀ RÔ-MA 
sgk 10|0027|"3. Văn hoá cổ đại Hi Lạp và Rô-mg
Việc sử dụng công cụ bằng sắt và sự tiếp xúc với biển đã mở ra cho cư dân Địa Trung Hải một chân trời mới, nâng họ lên một trình độ cao hơn về sản xuất và buôn bán trên biển. Đó cũng là cơ sở để họ đạt tới trình độ sáng tạo văn hoá cao hơn thời trước. a) Lịch và chữ viết Người Hi Lạp đã có hiểu biết chính xác hơn về Trái Đất và hệ Mặt Trời. Nhờ đi biển, họ đã thấy Trái Đất không phải như cái đĩa mà như hình quả cầu tròn, nhưng họ vẫn tưởng Mặt Trời chuyển động quanh Trái Đất. Tuy nhiên, họ đã biết nếu tính mỗi vòng như thế là 360 ngày thì không chính xác. Về sau, người Rô-ma đã tính được 1 năm có 365 ngày và 1/4 nên họ định một tháng lần lượt có 30 và 31 ngày, riêng tháng hai có 28 ngày. Song, như thế so với thực tế vẫn bị chậm một ít. Dù sao, phép tính lịch của người Rô-ma cổ đại đã rất gần với những hiểu biết ngày nay.
Người Ai Cập, Lưỡng Hà và một số cư dân khác đã có chữ viết cổ. Nhưng chữ của họ có quá nhiều hình, nét, kí hiệu ; khả năng phổ biến bị hạn chế. Cuộc sống “bôn ba” trên biển, trình độ phát triển của nền kinh tế đã đặt ra cho cư dân Địa Trung Hải nhu cầu sáng tạo ra một thứ chữ viết gồm các kí hiệu đơn giản, nhưng phải có khả năng ghép chữ rất linh hoạt thành từ để thể hiện ý nghĩ của con người.
Hệ thống chữ cái của người Hi Lạp và người Rô-ma đã ra đời từ đó. Hệ chữ cái Rô-ma, tức là hệ A, B, C... ban đầu gồm 20 chữ, sau thêm 6, làm thành hệ thống chữ cái hoàn chỉnh như ngày nay.
Họ cũng có hệ chữ số mà ngày nay ta thường dùng để đánh số các đề mục lớn, gọi là “số La Mã”.
Sự ra đời của hệ thống chữ cái là một phát minh và cống hiến lớn lao của cư dân Địa Trung Hải cho nền văn minh nhân loại. b) Sự ra đời của khoa học Những hiểu biết khoa học thực ra đã có từ hàng nghìn năm trước, từ thời cổ đại phương Đông. Nhưng phải đến thời cổ đại Hi Lạp và Rô-ma, những hiểu biết đó mới thực sự trở thành khoa học.
Với người Hi Lạp, Toán học đã vượt lên trên việc ghi chép và giải các bài riêng biệt. Những nhà toán học mà tên tuổi vẫn còn lại đến nay, đã để lại những định lí, định để có giá trị khái quát hoá cao."|Phần một : LỊCH SỬ THẾ GIỚI THỜI NGUYÊN THUỶ, CỔ ĐẠI VÀ TRUNG ĐẠI|Chương II : XÃ HỘI CỔ ĐẠI |Bài 4 : CÁC QUỐC GIA CỔ ĐẠI PHƯƠNG TÂY – HI LẠP VÀ RÔ-MA 
sgk 10|0028|"Định lí nổi tiếng trong Hình học của Ta-lét, những cống hiến của trường phái Pi-ta-go về tính chất của các số nguyên và định lí về các cạnh của tam giác vuông cùng với tiền đề về đường thẳng song song của O-clít, sau nhiều thế kỉ vẫn là những kiến thức cơ sở của Toán học. c) Văn học Trước người Hi Lạp cổ đại, ở Ai Cập và Lưỡng Hà mới chỉ có văn học dân gian. Đó là những bài thơ, truyện huyền thoại được truyền miệng từ người này qua người khác rồi mới ghi lại.
Ở Hi Lạp, sau các anh hùng ca nổi tiếng của Hô-me là I-li-át và Ô-đi-xê, đã xuất hiện những nhà văn có tên tuổi mà những tác phẩm của họ để lại vẫn còn nguyên giá trị độc đáo cho đến ngày nay. Các nhà văn đó chủ yếu là những nhà biên kịch và các tác phẩm của họ là những kịch bản ; bởi vì thời ấy, kịch (có kèm theo hát) là hình thức nghệ thuật dễ phổ biến nhất và được ưa chuộng nhất.
Người Rô-ma tự nhận là học trò và người thừa kế của văn học – nghệ thuật Hi Lạp. Tuy nhiên, dựa trên một nền kinh tế phát triển cao, ở thời hưng thịnh của Rô-ma cũng đã xuất hiện những nhà văn hoá, nhà thơ nổi tiếng như Lu-che-xơ, Viếc-gin v,v..."|Phần một : LỊCH SỬ THẾ GIỚI THỜI NGUYÊN THUỶ, CỔ ĐẠI VÀ TRUNG ĐẠI|Chương II : XÃ HỘI CỔ ĐẠI |Bài 4 : CÁC QUỐC GIA CỔ ĐẠI PHƯƠNG TÂY – HI LẠP VÀ RÔ-MA 
