document_type|page_no|content|part|chapter|lesson
sgk 12|0015|"Tuy nhiên, Hội đồng tương trợ kinh tế cũng bộc lộ một số thiếu sót như : không hoà nhập với đời sống kinh tế thế giới, chưa coi trọng đầy đủ việc áp dụng những tiến bộ của khoa học và công nghệ, sự hợp tác gặp nhiều trở ngại do cơ chế quan liêu, bao cấp. b) Quan hệ chính trị - quân sự Ngày 14 – 5 – 1955, đại biểu các nước Anbani, Ba Lan, Bungari, Cộng hoà Dân chủ Đức, Hunggari, Liên Xô, Rumani và Tiệp Khắc họp tại Vácsava cùng kí kết Hiệp ước hữu nghị, hợp tác và tương trợ, đánh dấu sự ra đời của Tổ chức Hiệp ước Vácsava. Mục tiêu là thành lập liên minh phòng thủ về quân sự và chính trị của các nước xã hội chủ nghĩa châu Âu.
Tổ chức Hiệp ước Vácsava có vai trò to lớn trong việc giữ gìn hoà bình, an ninh châu Âu và thế giới. Sự lớn mạnh của Liên Xô và các nước thành viên đã tạo nên thế cân bằng về sức mạnh quân sự giữa các nước xã hội chủ nghĩa và các nước tư bản chủ nghĩa vào đầu những năm 70.
II – LIÊN XÔ VÀ CÁC NƯỚC ĐÔNG ÂU TỪ GIỮA NHỮNG NĂM 70 ĐẾN NĂM 1991 1. Sự khủng hoảng của chế độ xã hội chủ nghĩa ở Liên Xô
Năm 1973, cuộc khủng hoảng dầu mỏ bùng nổ đã tác động mạnh mẽ đến tình hình chính trị, kinh tế, tài chính của nhiều nước trên thế giới. Trong bối cảnh đó, Liên Xô chậm đề ra những biện pháp sửa đổi để thích ứng với tình hình mới. Đến cuối những năm 70 – đầu những năm 80, nền kinh tế Liên Xô dần dần bộc lộ những dấu hiệu suy thoái.
Đời sống chính trị có những diễn biến phức tạp, xuất hiện tư tưởng và một số nhóm đối lập chống lại Đảng Cộng sản và Nhà nước Xô viết.
Tháng 3 – 1985, M. Goócbachắp lên nắm quyền lãnh đạo Đảng và Nhà nước Liên Xô, tiến hành công cuộc cải tổ đất nước. Đường lối cải tổ tập trung vào việc “cải cách kinh tế triệt để”, tiếp theo là cải cách hệ thống chính trị và đổi mới tư tưởng."|PHẦN MỘT : LỊCH SỬ THẾ GIỚI HIỆN ĐẠI TỪ NĂM 1945 ĐẾN NĂM 2000|Chương II : LIÊN XÔ VÀ CÁC NƯỚC ĐÔNG ÂU (1945 – 1991), LIÊN BANG NGA (1991 – 2000) |Bài 2 : LIÊN XÔ VÀ CÁC NƯỚC ĐÔNG ÂU (1945 – 1991) LIÊN BANG NGA (1991 – 2000) 
sgk 12|0016|"Sau 6 năm tiến hành cải tổ, do phạm nhiều sai lầm nên tình hình không được cải thiện, đất nước Xô viết lâm vào tình trạng khủng hoảng toàn diện.
Về kinh tế, do việc chuyển sang kinh tế thị trường quá vội vã, thiếu sự điều tiết của Nhà nước nên đã gây ra sự rối loạn, thu nhập quốc dân giảm sút nghiêm trọng.
Về chính trị và xã hội, những cải cách về chính trị càng làm cho tình hình đất nước rối ren hơn. Việc thực hiện đa nguyên chính trị, xuất hiện nhiều đảng đối lập đã làm suy yếu vai trò lãnh đạo của Nhà nước Xô viết và Đảng Cộng sản Liên Xô. Sự bất bình của nhân dân ngày càng sâu sắc, làm bùng nổ nhiều cuộc mít tinh, biểu tình với các khẩu hiệu phản đối Đảng và chính quyền. Khắp đất nước nổi lên làn sóng bãi công, xung đột sắc tộc diễn ra gay gắt, nhiều nước cộng hoà đòi tách khỏi Liên bang Xô viết.
Tháng 8 – 1991, một cuộc chính biến nhằm lật đổ Goócbachốp nổ ra nhưng thất bại. Sau đó, Goócbachốp tuyên bố từ chức Tổng Bí thư Đảng Cộng sản Liên Xô, yêu cầu giải tán Uỷ ban Trung ương Đảng. Đảng Cộng sản Liên Xô bị đình chỉ hoạt động.
Chính phủ Liên bang bị tê liệt. Ngày 21 – 12 – 1991, những người lãnh đạo 11 nước cộng hoà trong Liên bang kí hiệp định thành lập Cộng đồng các quốc gia độc lập (gọi tắt là SNG). Nhà nước Liên bang Xô viết tan rã. Ngày 25 – 12 – 1991, Goócbachop từ chức Tổng thống, lá cờ búa liềm trên nóc điện Kremli bị hạ xuống, đánh dấu sự chấm dứt chế độ xã hội chủ nghĩa ở Liên Xô sau 74 năm tồn tại."|PHẦN MỘT : LỊCH SỬ THẾ GIỚI HIỆN ĐẠI TỪ NĂM 1945 ĐẾN NĂM 2000|Chương II : LIÊN XÔ VÀ CÁC NƯỚC ĐÔNG ÂU (1945 – 1991), LIÊN BANG NGA (1991 – 2000) |Bài 2 : LIÊN XÔ VÀ CÁC NƯỚC ĐÔNG ÂU (1945 – 1991) LIÊN BANG NGA (1991 – 2000) 
sgk 12|0017|"2. Sự khủng hoảng của chế độ xã hội chủ nghĩa ở các nước Đông Âu
Cuộc khủng hoảng dầu mỏ năm 1973 tác động mạnh đến nền kinh tế của các nước Đông Âu. Vào những năm cuối của thập kỉ 70 - đầu thập kỷ 80, nền kinh tế Đông Âu lâm vào tình trạng trì trệ. Lòng tin của nhân dân vào Đảng Cộng sản và Nhà nước ngày càng giảm sút. Ban lãnh đạo Đảng và Nhà nước ở các nước Đông Âu đã có những cố gắng để điều chỉnh sự phát triển kinh tế. Những sai lầm của những biện pháp cải cách cộng với sự bế tắc trong công cuộc cải tổ ở Liên Xô và hoạt động phá hoại của các thế lực phản động đã làm cho cuộc khủng hoảng ở các nước xã hội chủ nghĩa Đông Âu ngày càng gay gắt. Ban lãnh đạo ở các nước Đông Âu lần lượt từ bỏ quyền lãnh đạo của Đảng, chấp nhận chế độ đa nguyên, đa đảng và tiến hành tổng tuyển cử, chấm dứt chế độ xã hội chủ nghĩa. Các nước Đông Âu lần lượt từ bỏ chủ nghĩa xã hội.
Ở Cộng hoà Dân chủ Đức, cuộc khủng hoảng bùng nổ từ cuối năm 1989, nhiều người từ Đông Đức chạy sang Tây Đức, “bức tường Béclin” bị phá bỏ. Ngày 3 – 10 – 1990, việc thống nhất nước Đức đã được thực hiện với sự sáp nhập Cộng hoà Dân chủ Đức vào Cộng hoà Liên bang Đức."|PHẦN MỘT : LỊCH SỬ THẾ GIỚI HIỆN ĐẠI TỪ NĂM 1945 ĐẾN NĂM 2000|Chương II : LIÊN XÔ VÀ CÁC NƯỚC ĐÔNG ÂU (1945 – 1991), LIÊN BANG NGA (1991 – 2000) |Bài 2 : LIÊN XÔ VÀ CÁC NƯỚC ĐÔNG ÂU (1945 – 1991) LIÊN BANG NGA (1991 – 2000) 
sgk 12|0018|"3. Nguyên nhân tan rã của chế độ xã hội chủ nghĩa ở Liên Xô và các nước Đông Âu Công cuộc xây dựng chủ nghĩa xã hội ở Liên Xô và các nước Đông Âu đã đem lại nhiều thành tựu to lớn, thúc đẩy sự phát triển kinh tế - xã hội của Liên Xô và các nước Đông Âu. Nhưng dần dần, chính những sai lầm và khuyết tật đã làm xói mòn, dẫn tới sự tan rã của chế độ xã hội chủ nghĩa ở châu Âu trong những năm 1989 – 1991. Nguyên nhân trước hết là do đường lối lãnh đạo mang tính chủ quan, duy ý chí, cùng với cơ chế tập trung quan liêu bao cấp làm cho sản xuất trì trệ, đời sống nhân dân không được cải thiện. Thêm vào đó, sự thiếu dân chủ và công bằng đã làm tăng thêm sự bất mãn trong quần chúng. Hai là, không bắt kịp bước phát triển của khoa học - kĩ thuật tiên tiến, dẫn tới tình trạng trì trệ, khủng hoảng về kinh tế và xã hội. Ba là, khi tiến hành cải tổ lại phạm phải sai lầm trên nhiều mặt, làm cho khủng hoảng thêm trầm trọng. Bốn là, sự chống phá của các thế lực thù địch ở trong và ngoài nước.
III - LIÊN BANG NGA TỪ NĂM 1991 ĐẾN NĂM 2000 Sau khi Liên Xô tan rã, Liên bang Nga là “quốc gia kế tục Liên Xô”, được kế thừa địa vị pháp lí của Liên Xô tại Hội đồng Bảo an Liên hợp quốc và tại các cơ quan ngoại giao của Liên Xô ở nước ngoài.
Về kinh tế, trong những năm 1990 – 1995, tốc độ tăng trưởng bình quân hằng năm của GDP luôn là số âm : 1990 : - 3,6%, 1995 :- 4,1%. Từ năm 1996, kinh tế Liên bang Nga bắt đầu có những tín hiệu phục hồi : năm 1997, tốc độ tăng trưởng là 0,5% ; năm 2000, lên đến 9%.
Về chính trị, tháng 12 – 1993, Hiến pháp Liên bang Nga được ban hành, quy định thể chế Tổng thống Liên bang. Về mặt đối nội, nước Nga phải đối mặt với hai thách thức lớn là tình trạng không ổn định do sự tranh chấp giữa các đảng phái và những vụ xung đột sắc tộc, nổi bật là phong trào li khai ở vùng Trécxnia.
Về đối ngoại, một mặt nước Nga ngả về phương Tây với hi vọng nhận được sự ủng hộ về chính trị và sự viện trợ về kinh tế ; mặt khác, nước Nga khôi phục và phát triển mối quan hệ với các nước châu Á (Trung Quốc, Ấn Độ, các nước ASEAN vv.).
Từ năm 2000, V. Putin lên làm Tổng thống, nước Nga có nhiều chuyển biến"|PHẦN MỘT : LỊCH SỬ THẾ GIỚI HIỆN ĐẠI TỪ NĂM 1945 ĐẾN NĂM 2000|Chương II : LIÊN XÔ VÀ CÁC NƯỚC ĐÔNG ÂU (1945 – 1991), LIÊN BANG NGA (1991 – 2000) |Bài 2 : LIÊN XÔ VÀ CÁC NƯỚC ĐÔNG ÂU (1945 – 1991) LIÊN BANG NGA (1991 – 2000) 
sgk 12|0019|khả quan : kinh tế dần dần hồi phục và phát triển, chính trị và xã hội tương đối ổn định, vị thế quốc tế được nâng cao. Tuy vậy, nước Nga vẫn phải đương đầu với nạn khủng bố do các phần tử li khai gây ra, đồng thời tiếp tục khắc phục những trở ngại trên con đường phát triển để giữ vững địa vị của một cường quốc Âu – Á.|PHẦN MỘT : LỊCH SỬ THẾ GIỚI HIỆN ĐẠI TỪ NĂM 1945 ĐẾN NĂM 2000|Chương II : LIÊN XÔ VÀ CÁC NƯỚC ĐÔNG ÂU (1945 – 1991), LIÊN BANG NGA (1991 – 2000) |Bài 2 : LIÊN XÔ VÀ CÁC NƯỚC ĐÔNG ÂU (1945 – 1991) LIÊN BANG NGA (1991 – 2000) 
sgk 12|0020|"Sau khi Chiến tranh thế giới thứ hai kết thúc, khu vực Đông Bắc Á ""có sự biến đổi to lớn, với sự ra đời của hai nhà nước trên bán đảo Triều Tiên và sự thành lập nước Cộng hoà Nhân dân Trung Hoa. Các quốc gia trong khu vực đã đạt được những thành tựu quan trọng ng công cuộc xây dựng và phát triển đất nước. |- NÉT CHUNG VỀ KHU VỰC ĐÔNG BẮC Á Đông Bắc Á là khu vực rộng lớn (với tổng diện tích 10,2 triệu km2), đông dân nhất thế giới (khoảng 1,47 tỉ người - năm 2000) và có nguồn tài nguyên thiên nhiên phong phú. Trước Chiến tranh thế giới thứ hai, các nước Đông Bắc Á (trừ Nhật Bản) đều bị chủ nghĩa thực dân nô dịch. Từ sau năm 1945, tình hình khu vực có nhiều biến chuyển.
Thắng lợi của cách mạng Trung Quốc đã dẫn tới sự ra đời của nước Cộng hoà Nhân dân Trung Hoa (10 – 1949). Chính quyền Tưởng Giới Thạch phải rút chạy ra Đài Loan và tồn tại ở đó nhờ sự giúp đỡ của Mĩ. Hồng Công và Ma Cao vẫn là những vùng đất thuộc địa của Anh và Bồ Đào Nha, cho đến cuối những năm 90 của thế kỉ XX mới trở về chủ quyền của Trung Quốc.
Sau khi thoát khỏi ách thống trị của quân phiệt Nhật Bản, trong bối cảnh của cuộc Chiến tranh lạnh, bán đảo Triều Tiên đã bị chia cắt thành hai miền theo vĩ tuyến 38. Tháng 8 – 1948, ở phía Nam bán đảo Triều Tiên, Nhà nước Đại Hàn Dân quốc (Hàn Quốc) được thành lập. Tháng 9 năm đó, ở phía Bắc, Nhà nước Cộng hoà Dân chủ Nhân dân Triều Tiên"|PHẦN MỘT : LỊCH SỬ THẾ GIỚI HIỆN ĐẠI TỪ NĂM 1945 ĐẾN NĂM 2000|Chương III : CÁC NƯỚC Á, PHI VÀ MỸ LATINH (1945 – 2000) |Bài 3 : CÁC NƯỚC ĐÔNG BẮC Á 
sgk 12|0021|"ra đời. Tháng 6 – 1950, cuộc chiến tranh giữa hai miền bùng nổ, kéo dài đến tháng 7 – 1953. Hai bên kí Hiệp định đình chiến tại Bàn Môn Điếm, vĩ tuyến 38 vẫn được coi là ranh giới giữa hai nhà nước trên bán đảo.
Từ năm 2000, hai nhà lãnh đạo cao nhất của hai miền đã kí hiệp định hoà hợp giữa hai nhà nước, mở ra một bước mới trong tiến trình hoà hợp, thống nhất bán đảo Triều Tiên.
Sau khi thành lập, các nước và vùng lãnh thổ ở Đông Bắc Á bắt tay vào xây dựng và phát triển kinh tế. Trong nửa sau thế kỉ XX, khu vực Đông Bắc Á đã đạt được sự tăng trưởng nhanh chóng về kinh tế, đời sống nhân dân được cải thiện rõ rệt.
Trong bốn “con rồng” kinh tế châu Á thì ở Đông Bắc Á có ba (Hàn Quốc, Hồng Công và Đài Loan), còn Nhật Bản trở thành nền kinh tế lớn thứ hai thế giới. Trong những năm 80 - 90 của thế kỉ XX và những năm đầu của thế kỉ XXI, nền kinh tế Trung Quốc có tốc độ tăng trưởng nhanh và cao nhất thế giới.
II - TRUNG QUỐC Trung Quốc là nước rộng thứ ba thế giới (sau Nga và Canada) với diện tích gần 9,6 triệu km2 và dân số đông nhất thế giới với 1,26 tỉ người (2000).
1. Sự thành lập nước Cộng hoà Nhân dân Trung Hoa và thành tựu 10 năm đầu xây dựng chế độ mới (1949 – 1959)
Sau khi chiến tranh chống Nhật kết thúc, từ năm 1946 đến năm 1949 ở Trung Quốc đã diễn ra cuộc nội chiến giữa Quốc dân đảng và Đảng Cộng sản."|PHẦN MỘT : LỊCH SỬ THẾ GIỚI HIỆN ĐẠI TỪ NĂM 1945 ĐẾN NĂM 2000|Chương III : CÁC NƯỚC Á, PHI VÀ MỸ LATINH (1945 – 2000) |Bài 3 : CÁC NƯỚC ĐÔNG BẮC Á 
sgk 12|0022|"Ngày 20 – 7 – 1946, Tưởng Giới Thạch phát động cuộc chiến tranh chống Đảng Cộng sản Trung Quốc. Sau giai đoạn phòng ngự tích cực (từ tháng 7- 1946 đến tháng 6 – 1947), Quân giải phóng Trung Quốc đã chuyển sang phản công, lần lượt giải phóng các vùng do Quốc dân đảng kiểm soát.
Cuối năm 1949, cuộc nội chiến kết thúc, toàn bộ lục địa Trung Quốc được giải phóng.
Lực lượng Quốc dân đảng thất bại, phải rút chạy ra Đài Loan. Ngày 1 – 10 – 1949, nước Cộng hoà Nhân dân Trung Hoa được thành lập, đứng đầu là Chủ tịch Mao Trạch Đông.
Với thắng lợi này, cuộc cách mạng dân tộc dân chủ của nhân dân Trung Quốc đã hoàn thành, chấm dứt hơn 100 năm nô dịch và thống trị của đế quốc, xoá bỏ tàn dư phong kiến, đưa nước Trung Hoa bước vào kỉ nguyên độc lập, tự do và tiến lên chủ nghĩa xã hội. Cách mạng Trung Quốc đã ảnh hưởng sâu sắc tới phong trào giải phóng dân tộc thế giới.
Bước vào thời kì xây dựng, nhiệm vụ hàng đầu của nhân dân Trung Quốc là đưa đất nước thoát khỏi nghèo nàn, lạc hậu, phát triển kinh tế, xã hội, văn hoá và giáo dục.
Trên cơ sở thắng lợi của công cuộc khôi phục kinh tế, cải cách ruộng đất, cải tạo công thương nghiệp, phát triển văn hoá, giáo dục trong những năm 1950 – 1952, Trung Quốc bước vào thực hiện kế hoạch 5 năm đầu tiên (1953 – 1957). Nhờ nỗ lực"|PHẦN MỘT : LỊCH SỬ THẾ GIỚI HIỆN ĐẠI TỪ NĂM 1945 ĐẾN NĂM 2000|Chương III : CÁC NƯỚC Á, PHI VÀ MỸ LATINH (1945 – 2000) |Bài 3 : CÁC NƯỚC ĐÔNG BẮC Á 
sgk 12|0023|"lao động của toàn dân và sự giúp đỡ của Liên Xô 1), kế hoạch 5 năm đã hoàn thành thắng lợi. Bộ mặt đất nước có những thay đổi rõ rệt.
Trong những năm 1953 – 1957, đã có 246 công trình được xây dựng và đưa vào sản xuất. Đến năm 1957, sản lượng công nghiệp tăng 140%, sản lượng nông nghiệp tăng 25% (so với năm 1952). Trung Quốc đã tự sản xuất được 60% số máy móc cần thiết. Văn hoá, giáo dục có những bước tiến lớn. Đời sống nhân dân được cải thiện.
Về đối ngoại, Trung Quốc thi hành chính sách tích cực nhằm củng cố hoà bình và thúc đẩy sự phát triển của phong trào cách mạng thế giới.
Ngày 18 – 1 – 1950, Trung Quốc thiết lập quan hệ ngoại giao với Việt Nam.
2. Trung Quốc những năm không ổn định (1959 – 1978)
Về đối nội, từ năm 1959 đến năm 1978, Trung Quốc lâm vào tình trạng không ổn định về kinh tế, chính trị và xã hội. Với việc đề ra và thực hiện đường lối “Ba ngọn cờ hồng” năm 1958 (Đường lối chung”, “Đại nhảy vọt”, “Công xã nhân dân”), các nhà lãnh đạo Trung Quốc hi vọng nhanh chóng xây dựng thành công chủ nghĩa xã hội.
Cuộc “Đại nhảy vọt” được thực hiện bằng việc phát động toàn dân làm gang thép với mục tiêu đưa nhanh sản lượng thép lên gấp 10 lần chỉ tiêu đề ra trong kế hoạch 5 năm lần thứ hai (1958 – 1962). Sau 4 tháng, đã có 11 triệu tấn thép ra lò, nhưng hầu hết chỉ là phế liệu.
Các hợp tác xã được sáp nhập lại thành các “Công xã nhân dân” tổ chức theo lối quân sự hoá, mọi sinh hoạt kinh tế – xã hội đều được bao cấp, làm cho sản xuất nông nghiệp giảm sút, nhiều nơi bị mất mùa.
Hậu quả là từ năm 1959, nạn đói đã diễn ra trầm trọng trong cả nước, đời sống nhân dân khó khăn, sản xuất ngưng trệ, đất nước không ổn định.
Những khó khăn về kinh tế đã dẫn tới biến động về chính trị. Năm 1959, Lưu Thiếu Kỳ được cử làm Chủ tịch nước, Mao Trạch Đông chỉ giữ cương vị Chủ tịch Đảng Cộng sản. Trong nội bộ ban lãnh đạo Trung Quốc xảy ra sự bất đồng gay gắt về đường lối, dẫn tới cuộc tranh giành quyền lực, đỉnh cao là cuộc “Đại cách mạng văn hoá vô sản” (1966 – 1976).
Bằng việc sử dụng lực lượng Hồng vệ binh đập phá các Cơ quan Đảng, chính quyền, cơ sở văn hoá ; lôi ra đấu tố, truy bức, nhục hình nhiều nhà cách mạng"|PHẦN MỘT : LỊCH SỬ THẾ GIỚI HIỆN ĐẠI TỪ NĂM 1945 ĐẾN NĂM 2000|Chương III : CÁC NƯỚC Á, PHI VÀ MỸ LATINH (1945 – 2000) |Bài 3 : CÁC NƯỚC ĐÔNG BẮC Á 
sgk 12|0024|"lão thành và nhiều nhà khoa học, văn nghệ sĩ, cuộc “Đại cách mạng văn hoá vô sản” đã để lại những hậu quả hết sức nghiêm trọng về mọi mặt đối với nhân dân Trung Quốc.
Sau khi Mao Trạch Đông qua đời (9 – 1976), trên toàn đất nước bắt đầu chiến dịch chống lại “Bè lũ bốn tên”(1). Trung Quốc dần dần đi vào ổn định.
Về đối ngoại, Trung Quốc ủng hộ cuộc đấu tranh chống Mĩ xâm lược của nhân dân Việt Nam cũng như cuộc đấu tranh giải phóng dân tộc của nhân dân các nước Á, Phi và Mĩ Latinh. Cũng trong thời kì này, đã xảy ra cuộc xung đột biên giới giữa Trung Quốc với Ấn Độ (1962), giữa Trung Quốc với Liên Xô (1969). Tháng 2 – 1972, Tổng thống Mĩ R. Níchxơn sang thăm Trung Quốc, mở đầu quan hệ mới theo hướng hoà dịu giữa hai nước.
3. Công cuộc cải cách – mở cửa (từ năm 1978)
Tháng 12 – 1978, Trung ương Đảng Cộng sản Trung Quốc để ra đường lối mới, do Đặng Tiểu Bình khởi xướng, mở đầu cho công cuộc cải cách kinh tế – xã hội của đất nước. Đường lối này được nâng lên thành đường lối chung của Đại hội XII (9 – 1982), đặc biệt là Đại hội XIII (10 – 1987) của Đảng : lấy phát triển kinh tế làm trung tâm, tiến hành cải cách và mở cửa, chuyển nền kinh tế kế hoạch hoá tập trung sang nền kinh tế thị trường xã hội chủ nghĩa linh hoạt hơn, nhằm hiện đại hoá và xây dựng chủ nghĩa xã hội đặc sắc Trung Quốc, với mục tiêu biến Trung Quốc thành quốc gia giàu mạnh, dân chủ và văn minh.
Từ khi thực hiện đường lối cải cách, đất nước Trung Quốc đã có những biến đổi căn bản. Sau 20 năm (1979 – 1998), nền kinh tế Trung Quốc tiến bộ nhanh chóng, đạt tốc độ tăng trưởng cao, đời sống nhân dân được cải thiện rõ rệt.
GDP tăng trung bình hằng năm trên 8%. Năm 2000, GDP của Trung Quốc vượt qua ngưỡng 1 000 tỉ USD, đạt 1 080 tỉ USD (tương đương gần 9 000 tỉ nhân dân tệ). Cơ cấu tổng thu nhập trong nước theo khu vực kinh tế có sự thay đổi lớn, từ chỗ lấy nông nghiệp làm chủ yếu, đến năm 2000 thu nhập nông nghiệp chỉ chiếm 16%, trong khi đó thu nhập công nghiệp và xây dựng tăng lên tới 51%, dịch vụ 33%. Từ năm 1978 đến năm 1997, thu nhập bình quân đầu người ở nông thôn tăng từ 134 lên 2 090 nhân dân tệ ; ở thành thị, tăng từ 343 lên 5 160 nhân dân tệ.
Khoa học - kĩ thuật, văn hoá, giáo dục Trung Quốc đạt nhiều thành tựu nổi bật."|PHẦN MỘT : LỊCH SỬ THẾ GIỚI HIỆN ĐẠI TỪ NĂM 1945 ĐẾN NĂM 2000|Chương III : CÁC NƯỚC Á, PHI VÀ MỸ LATINH (1945 – 2000) |Bài 3 : CÁC NƯỚC ĐÔNG BẮC Á 
sgk 12|0025|"Năm 1964, Trung Quốc thử thành công bom nguyên tử. Chương trình thám hiểm không gian được thực hiện từ năm 1992, Từ tháng 11 – 1999 đến tháng 3 – 2003, Trung Quốc đã phóng 4 con tàu “Thần Châu” với chế độ tự động, và ngày 15 – 10 – 2003, con tàu “Thần Châu 5” cùng nhà du hành vũ trụ Dương Lợi Vĩ đã bay vào không gian vũ trụ. Sự kiện này đưa Trung Quốc trở thành quốc gia thứ ba trên thế giới (sau Nga, Mỹ) có tàu cùng với con người bay vào vũ trụ.
Về đối ngoại, chính sách của Trung Quốc có nhiều thay đổi, vai trò và địa vị quốc tế của nước này ngày càng được nâng cao.
Từ những năm 80 của thế kỉ XX, Trung Quốc đã bình thường hoá về quan hệ ngoại giao với Liên Xô, Mông Cổ, Inđônêxia v.v. ; mở rộng sự hợp tác với nhiều nước trên thế giới.
Sau sự kiện quân đội Trung Quốc mở cuộc tiến công biên giới phía Bắc Việt Nam (2 - 1979), quan hệ hai nước xấu đi. Tháng 11 - 1991, hai nước đã bình thường hoá quan hệ ngoại giao.
Trung Quốc đã thu hồi chủ quyền đối với Hồng Công (7 – 1997) và Ma Cao (12 – 1999). Đài Loan là một bộ phận lãnh thổ của Trung Quốc, nhưng đến nay vẫn nằm ngoài sự kiểm soát của nước này."|PHẦN MỘT : LỊCH SỬ THẾ GIỚI HIỆN ĐẠI TỪ NĂM 1945 ĐẾN NĂM 2000|Chương III : CÁC NƯỚC Á, PHI VÀ MỸ LATINH (1945 – 2000) |Bài 3 : CÁC NƯỚC ĐÔNG BẮC Á 
