question_name|answers|exam_type|title|raw_question|processed_question|raw_correct_answer|processed_correct_answer
Câu 547|A. Bầu ra Ban dự thảo Hiến pháp.B. Bầu ra Hội đồng nhân dân các cấp.C. Thống nhất đất nước về mặt nhà nước.D. Thống nhất đất nước về mặt lãnh thổ.|exam grade 12|CÂU HO|. Kết quả lớn nhất của kì họp đầu tiên Quốc hội khóa VI nước Việt Nam là gì?|kết_quả lớn nhất của kì họp đầu_tiên quốc_hội khóa vi nước việt nam là gì|C. Thống nhất đất nước về mặt nhà nước.|thống_nhất đất_nước về mặt nhà_nước
Câu 548|A. Mong muốn đất nước thống nhất về mặt lãnh thổ.B. Muốn nhanh chóng khắc phục hậu quả chiến tranh.C. Muốn mở rộng quan hệ với nhiều nước trên thế giới.D. Mong muốn có một cơ quan quyền lực chung cho nhân dân cả nước.|exam grade 12|CÂU HO|. Nguyện vọng chính đáng nhất của nhân dân hai miền Bắc – Nam sau đại thắng mùa Xuân 1975 là gì?|nguyện_vọng chính_đáng nhất của nhân_dân hai miền bắc – nam sau đại_thắng mùa xuân 1975 là gì|D. Mong muốn có một cơ quan quyền lực chung cho nhân dân cả nước.|mong_muốn có một cơ_quan quyền_lực chung cho nhân_dân cả nước
Câu 549|A. Tồn tại sự chia rẽ, phân biệt giữa hai miền.B. Đất nước đã được thống nhất về mặt nhà nước.C. Tổ Quốc Việt Nam được thống nhất về mặt lãnh thổ.D. Mỗi miền vẫn tồn tại hình thức tổ chức nhà nước khác nhau.|exam grade 12|CÂU HO|. Sau đại thắng mùa Xuân 1975, tổ chức bộ máy nhà nước ở Việt Nam có đặc điểm gì?|sau đại_thắng mùa xuân 1975 tổ_chức bộ_máy nhà_nước ở việt nam có đặc_điểm gì|D. Mỗi miền vẫn tồn tại hình thức tổ chức nhà nước khác nhau.|mỗi miền vẫn tồn_tại hình_thức tổ_chức nhà_nước khác nhau
Câu 550|A. Quyết định đặt tên nước là Cộng hòa xã hội chủ nghĩa Việt Nam.B. Bầu các cơ quan lãnh đạo cao nhất của nước Việt Nam thống nhất.C. Thông qua chính sách đối nội, đối ngoại của nước Việt Nam thống nhất.D. Nhất trí hoàn toàn các chủ trương, biện pháp thống nhất đất nước về mặt nhà nước.|exam grade 12|CÂU HO|. Nội dung nào không thuộc Nghị quyết của kì họp đầu tiên Quốc hội khóa VI?|nội_dung nào không thuộc nghị_quyết của kì họp đầu_tiên quốc_hội khóa_vi|D. Nhất trí hoàn toàn các chủ trương, biện pháp thống nhất đất nước về mặt nhà nước.|nhất_trí hoàn_toàn các chủ_trương biện_pháp thống_nhất đất_nước về mặt nhà_nước
Câu 552|A. Thống nhất đất nước về mặt nhà nước.B. Hội nghị Hiệp thương chính trị thống nhất đất nước.C. Hội nghị lần thứ 24 Ban Chấp hành Trung ương Đảng.D. Cuộc Tổng tuyển cử bầu Quốc hội chung trong toàn quốc.|exam grade 12|CÂU HO|. Sự kiện nào đã tạo nên những điều kiện chính trị cơ bản để phát huy sức mạnh toàn diện của đất nước?|sự_kiện nào đã tạo nên những điều_kiện chính_trị cơ_bản để phát_huy sức_mạnh toàn_diện của đất_nước|A. Thống nhất đất nước về mặt nhà nước.|thống_nhất đất_nước về mặt nhà_nước
Câu 553|A. tập thể hóa nông nghiệp.B. sản xuất nhỏ và phân tán.C. Nông nghiệp, sản xuất lớn và tập trung.D. phát triển theo hướng tư bản chủ nghĩa.|exam grade 12|CÂU HO|. Đặc điểm cơ bản của nông nghiệp miền Nam sau đại thắng mùa Xuân 1975 là |đặc_điểm cơ_bản của nông_nghiệp miền nam sau đại_thắng mùa xuân 1975 là|B. sản xuất nhỏ và phân tán.|sản_xuất nhỏ và phân_tán
Câu 559|A. Đội ngũ thất nghiệp đông.B. Hậu quả của chiến tranh phá hoại.C. Nhiều làng mạc, đồng ruộng bị tàn phá.D. Những tàn dư của chế độ cũ vẫn tồn tại.|exam grade 12|CÂU HO|. Nội dung nào sau đây không phải khó khăn lớn của miền Nam sau thắng lợi của cuộc kháng chiến chống Mĩ?|nội_dung nào sau đây không phải khó_khăn lớn của miền nam sau thắng_lợi của cuộc kháng_chiến chống mĩ|B. Hậu quả của chiến tranh phá hoại.|hậu_quả của chiến_tranh phá_hoại
Câu 560|A. Mở rộng quan hệ với các nước trên thế giới.B. Mở ra những khả năng to lớn để bảo vệ Tổ quốc. C. Là cơ sở để hoàn thành cuộc cách mạng xã hội chủ nghĩa ở miền Bắc.D. Tạo nên những điều kiện chính trị cơ bản để phát huy sức mạnh toàn diện của đất nước.|exam grade 12|CÂU HO|. Ý nào sau đây không phản ánh đúng ý nghĩa của việc thống nhất đất nước về mặt nhà nước sau năm 1975?|ý nào sau đây không phản_ánh đúng ý_nghĩa của việc thống_nhất đất_nước về mặt nhà_nước sau năm 1975|C. Là cơ sở để hoàn thành cuộc cách mạng xã hội chủ nghĩa ở miền Bắc.|là cơ_sở để hoàn_thành cuộc cách_mạng xã_hội chủ_nghĩa ở miền bắc
Câu 561|A. Đại hội thống nhất Mặt trận Tổ quốc Việt Nam.B. Tổng tuyển cử bầu Quốc hội chung trong cả nước.C. Hội nghị Hiệp thương của đại biểu hai miền Bắc – Nam. D. Quốc hội khóa VI của nước Việt Nam thông nhất kì họp đầu tiên.|exam grade 12|CÂU HO|. Sự kiện nào là cơ bản trong quá trình thống nhất đất nước về mặt Nhà nước sau 1975?|sự_kiện nào là cơ_bản trong quá_trình thống_nhất đất_nước về mặt nhà_nước sau 1975|D. Quốc hội khóa VI của nước Việt Nam thông nhất kì họp đầu tiên.|quốc_hội khóa_vi của nước việt_nam thông nhất kì họp đầu_tiên
Câu 564|A. Những di sản của xã hội cũ vẫn tồn tại.B. Cơ sở chính quyền thực dân mới vẫn tồn tại.C. chính quyền TW của chế độ cũ vẫn còn tồn tại.D. Chế độ thực dân mới của Mĩ cùng bộ máy chính quyền trung ương bị sụp đổ.|exam grade 12|CÂU HO|. Nội dung nào không là tình hình chính trị, xã hội miền Nam sau 1975?|nội_dung nào không là tình_hình chính_trị xã_hội miền nam sau 1975|C. chính quyền TW của chế độ cũ vẫn còn tồn tại.|chính_quyền tw của chế_độ cũ vẫn còn tồn_tại
Câu 565|A. Xóa bỏ chính quyền cũ.B. Giải tán các đảng phái thân Mĩ.C. Thành lập chính quyền địa phương.D. Thành lập chính quyền cách mạng và đoàn thể các cấp.|exam grade 12|CÂU HO|. Việc làm quan trọng để ổn định hệ thống chính trị sau đại thắng mùa Xuân 1975 là gì?|việc_làm quan_trọng để ổn_định hệ_thống chính_trị sau đại_thắng mùa xuân 1975 là gì|D. Thành lập chính quyền cách mạng và đoàn thể các cấp.|thành_lập chính_quyền cách_mạng và đoàn_thể các cấp
Câu 566|A. Xây dựng thành công chủ nghĩa xã hội.B. Đập tan những âm mưu chống phá của kẻ thù.C. Tạo cơ sở pháp lý vững chắc cho nhà nước cách mạng tồn tại.D. Phát huy tinh thần yêu nước, ý thức trách nhiệm của công dân đối với Tổ quốc.|exam grade 12|CÂU HO|. Nội dung nào sau đây không phản ánh ý nghĩa của hai cuộc Tổng tuyển cử bầu Quốc hội năm 1946 và 1976?|nội_dung nào sau đây không phản_ánh ý_nghĩa của hai cuộc tổng_tuyển_cử bầu quốc_hội năm 1946 và 1976|A. Xây dựng thành công chủ nghĩa xã hội.|xây_dựng thành_công chủ_nghĩa xã_hội
Câu 567|A. Đối mặt với những nguy cơ đe dọa của thù trong, giặc ngoài.B. Tình hình đất nước có những điều kiện thuận lợi về kinh tế - xã hội.C. Được sự giúp đỡ của các nước xã hội chủ nghĩa và nhân loại trên thế giới.D. Được tiến hành ngay sau những thắng lợi to lớn của kháng chiến chống ngoại xâm.|exam grade 12|CÂU HO|. Điểm giống nhau về hoàn cảnh lịch sử diễn ra hai cuộc Tổng tuyển cử bầu Quốc hội năm 1946 và 1976?|điểm giống nhau về hoàn_cảnh lịch_sử diễn ra hai cuộc tổng_tuyển_cử bầu quốc_hội năm 1946 và 1976|D. Được tiến hành ngay sau những thắng lợi to lớn của kháng chiến chống ngoại xâm.|được tiến_hành ngay sau những thắng_lợi to_lớn của kháng_chiến chống ngoại_xâm
Câu 568|A. Cử tri tham gia bầu cử tăng.B. Đại biểu được bầu nhiều hơn.C. Chế độ dân chủ nhân dân được củng cố vững chắc.D. Nguyện vọng của nhân dân được đáp ứng đầy đủ.|exam grade 12|CÂU HO|. Bước tiến lớn của cuộc Tổng tuyển cử bầu Quốc hội năm 1976 so với cuộc cuộc Tổng tuyển cử bầu Quốc hội năm 1946 là gì?|bước_tiến lớn của cuộc tổng_tuyển_cử bầu quốc_hội năm 1976 so với cuộc cuộc tổng_tuyển_cử bầu quốc_hội năm 1946 là gì|C. Chế độ dân chủ nhân dân được củng cố vững chắc.|chế_độ dân_chủ_nhân_dân được củng_cố vững_chắc
Câu 569|A. thống nhất đất nước về mặt nhà nước.B. mở rộng quan hệ giao lưu với các nước.C. ổn định tình hình chính trị ở miền Nam.D. khắc phục hậu quả chiến tranh, khôi phục và phát triển kinh tế.|exam grade 12|CÂU HO|. Sau Đại thắng mùa xuân năm 1975, nhiệm vụ cấp thiết hàng đầu của nước ta là|sau đại_thắng mùa xuân năm 1975 nhiệm_vụ cấp_thiết hàng_đầu của nước ta là|A. thống nhất đất nước về mặt nhà nước.|thống_nhất đất_nước về mặt nhà_nước
Câu 570|A. Đại đoàn kết dân tộc.                                           B. Đoàn kết quốc tế vô sản.C. Yêu nước chống ngoại xâm.                          D. Kiên cường vượt qua khó khăn gian khổ.|exam grade 12|CÂU HO|. Tinh thần nào dưới đây được phát huy qua hai cuộc Tổng tuyển cử bầu Quốc hội năm 1946 và 1976?|tinh_thần nào dưới đây được phát_huy qua hai cuộc tổng_tuyển_cử bầu quốc_hội năm 1946 và 1976|A. Đại đoàn kết dân tộc.|đại_đoàn_kết dân_tộc
Câu 571|A. Hoàn toàn giải phóng.B. Là thuộc địa kiểu mới của Mĩ.C. Mĩ dựng lên chế độ Ngô Đình Diệm.D. Bị tàn phá nặng nề bởi chiến tranh phá hoại của Mĩ.|exam grade 12|CÂU HO|. So với thời điểm sau năm 1954, tình hình miền Nam sau năm 1975 có gì nổi bật?|so với thời_điểm sau năm 1954 tình_hình miền nam sau năm 1975 có gì nổi_bật|A. Hoàn toàn giải phóng.|hoàn_toàn giải_phóng
Câu 572|A. Tự do.                                                 B. Độc lập.C. Dân chủ.                                              D. Độc lập và thống nhất.|exam grade 12|CÂU HO|. Điều kiện tiên quyết để đất nước tiến lên chủ nghĩa hội là|điều_kiện tiên_quyết để đất_nước tiến lên chủ_nghĩa hội là|D. Độc lập và thống nhất.|độc_lập và thống_nhất
Câu 573|A. Phát huy tinh thần yêu nước và ý thức công dân.B. Được tiến hành ngay sau  những thắng lợi to lớn của cách mạng.C. Được tiến hành trên cả nước bằng phương pháp phổ thông đầu phiếu.D. Nhằm củng cố chế độ dân chủ nhân dân, thống nhất đất nước về mặt nhà nước.|exam grade 12|CÂU HO|. Ý nào sau đây không phải là điểm giống nhau giữa kì bầu cử Quốc hội 1976 với kì bầu cử Quốc hội 1946?|ý nào sau đây không phải là điểm giống nhau giữa kì bầu_cử quốc_hội 1976 với kì bầu_cử quốc_hội 1946|D. Nhằm củng cố chế độ dân chủ nhân dân, thống nhất đất nước về mặt nhà nước.|nhằm củng_cố chế_độ dân_chủ_nhân_dân thống_nhất đất_nước về mặt nhà_nước
Câu 574|A. Trần Phú.                                             B. Trường Chinh.C. Tôn Đức Thắng.                                    D. Nguyễn Văn Cừ.|exam grade 12|CÂU HO|. Ai là người được bầu làm chủ tịch nước đầu tiên của nước Cộng hòa xã hội chủ nghĩa Việt Nam?|ai là người được bầu làm_chủ_tịch nước đầu_tiên của nước cộng_hòa xã_hội chủ_nghĩa việt_nam|C. Tôn Đức Thắng.|tôn đức thắng
Câu 1|A. Ngày 3 - 5 – 1975.B. Ngày 10-5- 1975.C. Ngày 22- 12- 1978.D. Ngày 1- 1-1979.|exam grade 12|CÂU HO|. Chiến tranh biên giới Tây Nam bùng nổ khi nào ?|chiến_tranh biên_giới tây nam bùng_nổ khi nào|C. Ngày 22- 12- 1978.|ngày 22 12 1978
Câu 4|A. Tạo thời cơ thuận lợi cho cách mạng Cam-pu-chia giành thắng lợi.B. Tiêu diệt hoàn toàn chế độ Pôn-pốt - Iêng-xê-ri.C. Tăng cường tình đoàn kết của ba nước Đông Dương.D. Tạo nên sức mạnh tổng hợp của nhân dân hai nước Việt Nam và Cam-pu-chia.|exam grade 12|CÂU HO|. Chiến thắng biên giới Tây Nam của quân dân ta có ý nghĩa như thế nào?|chiến_thắng biên_giới tây_nam của quân_dân ta có ý_nghĩa như thế_nào|. Tạo thời cơ thuận lợi cho cách mạng Cam-pu-chia giành thắng lợi.|tạo thời_cơ thuận_lợi cho cách_mạng campuchia giành thắng_lợi
Câu 575|A. Lực lượng sản xuất còn nhỏ bé, cơ sở vật chất – kĩ thuật lạc hậu, năng suất lao động thấp. B. Năng suất lao động và hiệu quả kinh tế chưa cao, chưa có tích lũy từ nội bộ nền kinh tế. C. Nền kinh tế còn mất cân đối, lạm phát ở mức cao, lao động thiếu việc làm.  D. Đất nước lâm vào tình trạng khủng hoảng, trước hết là khủng hoảng kinh tế-xã hội.  |exam grade 12|CÂU HO|. Trong bối nào dưới đây, Việt Nam thực hiện đường lối đổi mới (1986)? |trong bối nào dưới đây việt_nam thực_hiện đường_lối đổi_mới 1986|D. Đất nước lâm vào tình trạng khủng hoảng, trước hết là khủng hoảng kinh tế-xã hội.|đất_nước lâm vào tình_trạng khủng_hoảng trước_hết là khủng_hoảng kinh tếxã hội
Câu 576|A. Tình hình thế giới và quan hệ giữa các nước có nhiều thay đổi, Liên Xô và các nước XHCN lâm vào khủng hoảng toàn diện, trầm trọng.  B. Hệ thống XHCN thế giới sụp đổ, Liên Xô tan rã, phong trào cách mạng thế giới thoái trào.    C. Hòa bình thế giới được củng cố, nhưng xung đột, khủng bố vẫn diễn ra ở một số khu vực. D. Chiến tranh lạnh kết thúc, quan hệ quốc tế chuyển từ đối đầu sang đối thoại. |exam grade 12|CÂU HO|. Việt Nam thực hiện đường lối đổi mới trong hoàn cảnh quốc tế như thế nào? |việt_nam thực_hiện đường_lối đổi_mới trong hoàn_cảnh quốc_tế như thế_nào|A. Tình hình thế giới và quan hệ giữa các nước có nhiều thay đổi, Liên Xô và các nước XHCN lâm vào khủng hoảng toàn diện, trầm trọng.|tình_hình_thế_giới và quan_hệ giữa các nước có nhiều thay_đổi liên xô và các nước xhcn lâm vào khủng_hoảng toàn_diện trầm_trọng
Câu 577|A. Đại hội V (1982).                            B. Đại hội VI (1986).                    C. Đại hội VII (1991).                          D. Đại hội VIII (1996).|exam grade 12|CÂU HO|. Đại hội nào dưới đây của Đảng ta đã mở đầu cho công cuộc đổi mới đất nước? |đại_hội nào dưới đây của đảng ta đã mở_đầu cho công_cuộc đổi_mới đất_nước|B. Đại hội VI (1986).|đại_hội vi 1986
Câu 578|A. Đại hội IV, Đại hội V, Đại hội VI. B. Đại hội V, Đại hội VI, Đại hội VII. C. Đại hội VII, Đại hội VIII, Đại hội IX. D. Đại hội V, Đại hội VI, Đại hội VIII. |exam grade 12|CÂU HO|. Đường lối đổi mới của Đảng được điều chỉnh, bổ sung, phát triển tại các kì đại hội nào dưới đây của Đảng? |đường_lối đổi_mới của đảng được điều_chỉnh bổ_sung phát_triển tại các kì đại_hội nào dưới đây của đảng|C. Đại hội VII, Đại hội VIII, Đại hội IX.|đại_hội vii đại_hội viii đại_hội ix
Câu 579|B. Vườn- Ao -Chuồng.A. Nông-Lâm -Ngư nghiệpC. Lương thực-thực phẩm -Hàng xuất khẩu.D. Lương thực-Thực phẩm-Hàng tiêu dùng và hàng xuất khẩu.|exam grade 12|CÂU HO|. Ba chương trình kinh tế nào được đưa ra trong kế hoạch nhà nước 5 năm 1986-1990?|ba chương_trình kinh_tế nào được đưa ra trong kế_hoạch nhà_nước 5 năm 19861990|D. Lương thực-Thực phẩm-Hàng tiêu dùng và hàng xuất khẩu.|lương thựcthực phẩmhàng tiêu_dùng và hàng xuất_khẩu
Câu 580|A. phát triển kinh tế nhiều thành phần, ưu tiên phát triển công nghiệp nặng.B. phát triển kinh tế hàng hóa nhiều thành phần theo định hướng xã hội chủ nghĩa. C. cải tạo xã hội chủ nghĩa đối với nông nghiệp, thương nghiệp, công thương nghiệp tư bản tư doanh. D. xây dựng một bước về cơ sở vật chất-kĩ thuật của chủ nghĩa xã hội, hình thành cơ cấu kinh tế mới. |exam grade 12|CÂU HO|. Một trong những chủ trương của Đảng ta về đường lối đổi mới kinh tế là |một trong những chủ_trương của đảng ta về đường_lối đổi_mới kinh_tế là|B. phát triển kinh tế hàng hóa nhiều thành phần theo định hướng xã hội chủ nghĩa.|phát_triển kinh_tế hàng_hóa nhiều thành_phần theo định_hướng xã_hội chủ_nghĩa
Câu 581|A. đổi mới phải toàn diện, đồng bộ, từ kinh tế-chính trị đến tổ chức. B. phát huy quyền làm chủ tập thể của nhân dân lao động, xây dựng con người mới. C. xây dựng nhà nước pháp quyền xã hội chủ nghĩa, Nhà nước của dân, do dân, vì dân. D. đổi mới kinh tế gắn liền với đổi mới về chính trị, pháy huy quyền làm chủ của nhân dân. |exam grade 12|CÂU HO|. Một trong những chủ trương của Đảng ta về đường lối đổi mới chính trị là |một trong những chủ_trương của đảng ta về đường_lối đổi_mới chính_trị là|C. xây dựng nhà nước pháp quyền xã hội chủ nghĩa, Nhà nước của dân, do dân, vì dân.|xây_dựng nhà_nước pháp_quyền xã_hội chủ_nghĩa nhà_nước của dân do dân vì dân
Câu 582|A. Chính trị                           B. Kinh tế.C. Văn hóa.                           D. Xã hội.|exam grade 12|CÂU HO|. Đường lối đổi mới của Đảng ta là đổi mới toàn diện, nhưng trọng tâm là đổi mới trong lĩnh vực nào dưới đây?|đường_lối đổi_mới của đảng ta là đổi_mới toàn_diện nhưng trọng_tâm là đổi_mới trong lĩnh_vực nào dưới đây|B. Kinh tế.|kinh_tế
Câu 583|A. Ba chương trình kinh tế.                                 B. kinh tế đối ngoại. C. tài chính-tiền tệ.                                              D. kinh tế-xã hội.|exam grade 12|CÂU HO|. Công cuộc đổi mới đất nước giai đoạn (1986-1990) bước đầu đạt được thành tựu, trước tiên trong việc thực hiện các mục tiêu của |công_cuộc đổi_mới đất_nước giai_đoạn 19861990 bước_đầu đạt được thành_tựu trước_tiên trong việc thực_hiện các mục_tiêu của|A. Ba chương trình kinh tế.|ba chương_trình kinh_tế
Câu 584|A. Ba chương trình kinh tế lớn.                                     B. kinh tế đối ngoại. C. tài chính-tiền tệ.                                                        D. kinh tế-xã hội.|exam grade 12|CÂU HO|. Thành tựu cơ bản bước đầu đạt được của công cuộc đổi mới giai đoạn (1986-1990) trong việc thực hiện các mục tiêu của |thành_tựu cơ_bản bước_đầu đạt được của công_cuộc đổi_mới giai_đoạn 19861990 trong việc thực_hiện các mục_tiêu của|A. Ba chương trình kinh tế lớn.|ba chương_trình kinh_tế lớn
Câu 585|A. Trình độ khoa học và công nghệ chuyển biến chậm. B.  Hiệu quả sản xuất kinh doanh, năng suất lao động thấp. C. Lực lượng sản xuất còn nhỏ bé, cơ sở vật chất-kĩ thuật lạc hậu. D. Nền kinh tế còn mất cân đối, lạm phát vẩn ở mức cao, hiệu quả kinh tế thấp.   |exam grade 12|CÂU HO|. Hạn chế cơ bản của công cuộc đổi mới giai đoạn (1986-1990) trong việc thực hiện các mục tiêu phát triển là gì? |hạn_chế cơ_bản của công_cuộc đổi_mới giai_đoạn 19861990 trong việc thực_hiện các mục_tiêu phát_triển là gì|D. Nền kinh tế còn mất cân đối, lạm phát vẩn ở mức cao, hiệu quả kinh tế thấp.|nền kinh_tế còn mất cân_đối lạm_phát vẩn ở mức cao hiệu_quả kinh_tế thấp
Câu 586|A. Đại hội V (1982).                                            B. Đại hội VI (1986).C. Đại hội VII (1991).                                           D. Đại hội VIII (1996).|exam grade 12|CÂU HO|. Đại hội nào của Đảng ta đã thông qua Cương lĩnh xây dựng đất nước trong thời kì quá độ lên chủ nghĩa xã hội? |đại_hội nào của đảng ta đã thông_qua cương_lĩnh xây_dựng đất_nước trong thời_kì quá_độ lên chủ_nghĩa xã_hội|C. Đại hội VII (1991).|đại_hội vii 1991
Câu 587|A. Việt Nam gia nhập WTOB. Việt Nam gia nhập Liên hợp quốc.C. Việt Nam gia nhập tổ chức ASEAND. Việt Nam gia nhập diễn đàn kinh tế Châu Á Thái Binh Dương|exam grade 12|CÂU HO|. Thành công lớn của ngoại giao Việt Nam trong năm 1995 là gì?|thành_công lớn của ngoại_giao việt_nam trong năm 1995 là gì|C. Việt Nam gia nhập tổ chức ASEAN|việt nam gia_nhập tổ_chức asean
Câu 588|A. hàng xuất khẩu tăng gấp 1,5 lầnB. hàng xuất khẩu tăng gấp 2 lầnC. hàng xuất khẩu tăng gấp2,5 lầnD. hàng xuất khẩu tăng gấp 3 lần|exam grade 12|CÂU HO|. Thành tựu kinh tế đối ngoại cơ bản của Việt Nam trong giai đoạn 1986-1990 là |thành_tựu kinh_tế đối_ngoại cơ_bản của việt_nam trong giai_đoạn 19861990 là|D. hàng xuất khẩu tăng gấp 3 lần|hàng xuất_khẩu tăng gấp 3 lần
Câu 589|A. đất nước.B. sâu rộng.C. một cách toàn diện và đồng bộ.D. trên mọi lĩnh vực kinh tế chính trị.|exam grade 12|CÂU HO|. Điền thêm từ còn thiếu vào câu sau: Nghị quyết Đại hội lần thứ VIII của Đảng về nhiệm vụ kế hoạch của nhà nước 5 năm 1996-2000 là: Đẩy mạnh công cuộc đổi mới ……………tiếp tục phát triển kinh tế hàng hóa. |điền thêm từ còn thiếu vào câu sau nghị_quyết đại_hội lần thứ viii của đảng về nhiệm_vụ kế_hoạch của nhà_nước 5 năm 19962000 là đẩy_mạnh công_cuộc đổi_mới … … … … … tiếp_tục phát_triển kinh_tế hàng_hóa|C. một cách toàn diện và đồng bộ.|một_cách toàn_diện và đồng_bộ
Câu 590|A. Đại hội V (1982).                                                 B. Đại hội VI (1986).C. Đại hội VII (1991).                                              D. Đại hội VIII (1996).|exam grade 12|CÂU HO|. Đại hội nào dưới đây của Đảng đã nhận định nước ta đã thoát ra khỏi khủng hoảng kinh tế - xã hội? |đại_hội nào dưới đây của đảng đã nhận_định nước ta đã thoát ra khỏi khủng_hoảng kinh_tế xã_hội|D. Đại hội VIII (1996).|đại_hội viii 1996
Câu 591|A. Cơ cấu các ngành kinh tế chuyển dịch theo hướng công-nông kết hợp.   B. Cơ cấu các ngành kinh tế chuyển dịch theo hướng chuẩn hóa, hiện đại hóa.  C. Cơ cấu các ngành kinh tế chuyển dịch theo hướng công nghiệp hóa, hiện đại hóa.  D. Cơ cấu các ngành kinh tế chuyển dịch theo hướng công nghiệp hóa, nông nghiệp hóa.  |exam grade 12|CÂU HO|. Thực hiện kế hoạch 5 năm (1996-2000), cơ cấu các ngành kinh tế nước ta có sự chuyển biến như thế nào? |thực_hiện kế_hoạch 5 năm 19962000 cơ_cấu các ngành kinh_tế nước ta có sự chuyển_biến như thế_nào|C. Cơ cấu các ngành kinh tế chuyển dịch theo hướng công nghiệp hóa, hiện đại hóa.|cơ_cấu các ngành kinh_tế chuyển_dịch theo hướng công_nghiệp_hóa hiện_đại_hóa
Câu 592|A. Mở rộng quan hệ đối ngoại, phá thế bị bao vây, tham gia tích cực vào các hoạt động của quốc tế. B. Đấu tranh ngoại giao, góp phần chấm dứt cuộc nội chiến ở Campuchia.C. Củng cố và tăng cường quan hệ với các nước Đông Nam Á. D. Củng cố và tăng cường quan hệ với các nước Đông Âu.|exam grade 12|CÂU HO|. Thành tựu quan trọng của Việt Nam trong kế hoạch 5 năm (1991-1995) trong lĩnh vực đối ngoại là gì? |thành_tựu quan_trọng của việt_nam trong kế_hoạch 5 năm 19911995 trong lĩnh_vực đối_ngoại là gì|A. Mở rộng quan hệ đối ngoại, phá thế bị bao vây, tham gia tích cực vào các hoạt động của quốc tế.|mở_rộng quan_hệ đối_ngoại phá thế bị bao_vây tham_gia tích_cực vào các hoạt_động của quốc_tế
Câu 593|A. Đại hội V (1982).                                                     B. Đại hội IX (2001). C. Đại hội VI (1986).                                                    D. Đại hội VIII (1996).|exam grade 12|CÂU HO|. Đại hội nào của Đảng có chủ trương “tạo nền tảng đến năm 2020 nước ta cơ bản trở thành một nước công nghiệp theo hướng hiện đại”? |đại_hội nào của đảng có chủ_trương “ tạo nền_tảng đến năm 2020 nước ta cơ_bản trở_thành một nước công_nghiệp theo hướng hiện_đại ”|B. Đại hội IX (2001).|đại_hội ix 2001
Câu 594|A. tạo nên những điều kiện chính trị cơ bản để phát huy sức mạnh toàn diện của đất nước, nhưng khả năng to lớn để bảo vệ Tổ quốc.  B. hàng hóa trên thị trường đồi dào, lưu thông thuận lợi, đời sống vật chất và tinh thần của nhân dân được cải thiện một bước. C. hệ thống chính trị đổi mới theo hướng phát huy dân chủ nội bộ và quyền làm chủ của nhân dân, tăng cường quyền lực của các cơ quan dân cử. D. tăng cường sức mạnh tổng hợp, làm thay đổi bộ mặt của đất nước và cuộc sống của nhân dân. |exam grade 12|CÂU HO|. Ý nghĩa cơ bản to lớn của thành tựu về kinh tế-xã hội nước ta trong 15 năm (1986-2000) thực hiện đường lối đổi mới là  |ý_nghĩa cơ_bản to_lớn của thành_tựu về kinh tếxã hội nước ta trong 15 năm 19862000 thực_hiện đường_lối đổi_mới là|D. tăng cường sức mạnh tổng hợp, làm thay đổi bộ mặt của đất nước và cuộc sống của nhân dân.|tăng_cường sức_mạnh tổng_hợp làm thay_đổi bộ_mặt của đất_nước và cuộc_sống của nhân_dân
Câu 595|A. Lực lượng sản xuất còn nhỏ bé, cơ sở vật chất còn lạc hậu. B. Hiệu quả nền kinh tế quốc dân thấp, chưa có tích lũy từ nội bộ nền kinh tế. C. Nền kinh tế còn mất cân đối lớn, lạm phát ở mức cao, lao động thiếu việc làm. D. Kinh tế Nhà nước chưa được củng cố tương ứng với vai trò chủ đạo, kinh tế tập thể chưa mạnh. |exam grade 12|CÂU HO|. Khó khăn, yếu kém chủ yếu về kinh tế - xã hội của nước ta sau 15 năm (1986-2000) thực hiện đường lối đổi mới là gì? |khó_khăn yếu_kém chủ_yếu về kinh_tế xã_hội của nước ta sau 15 năm 19862000 thực_hiện đường_lối đổi_mới là gì|D. Kinh tế Nhà nước chưa được củng cố tương ứng với vai trò chủ đạo, kinh tế tập thể chưa mạnh.|kinh_tế nhà_nước chưa được củng_cố tương_ứng với vai_trò chủ_đạo kinh_tế tập_thể chưa mạnh
Câu 596|A. kế hoạch 5 năm (1980-1985). B. kế hoạch 5 năm (1986-1990). C. kế hoạch 5 năm (1991-1995). D. kế hoạch 5 năm (1996-2000). |exam grade 12|CÂU HO|. Nền kinh tế hàng hóa nhiều thành phần, vận hành theo cơ chế thị trường có sự quản lí của nhà nước bước đầu hình thành sau khi thực hiện |nền kinh_tế hàng_hóa nhiều thành_phần vận_hành theo cơ_chế thị_trường có sự quản_lí của nhà_nước bước_đầu hình_thành sau khi thực_hiện|B. kế hoạch 5 năm (1986-1990).|kế_hoạch 5 năm 19861990
